1930, 0.685
1935, 0.690
1940, 0.665
1945, 0.613
1950, 0.546
1955, 0.479
1960, 0.426
1965, 0.400
1970, 0.405
1975, 0.438
1980, 0.487
1985, 0.536
1990, 0.572
1995, 0.581
2000, 0.559
2005, 0.509
2010, 0.444
2015, 0.376
2020, 0.323
2025, 0.296
2030, 0.300
2035, 0.331
2040, 0.378
2045, 0.426
2050, 0.460
2055, 0.468
2060, 0.447
2065, 0.399
2070, 0.335
2075, 0.272
2080, 0.224
2085, 0.203
2090, 0.214
2095, 0.253
2100, 0.310
2105, 0.369
2110, 0.414
2115, 0.434
2120, 0.425
2125, 0.388
2130, 0.336
2135, 0.283
2140, 0.245
2145, 0.232
2150, 0.249
2155, 0.293
2160, 0.353
2165, 0.412
2170, 0.455
2175, 0.471
2180, 0.455
2185, 0.410
2190, 0.347
2195, 0.282
2200, 0.230
2205, 0.202
2210, 0.203
2215, 0.231
2220, 0.274
2225, 0.317
2230, 0.345
2235, 0.347
2240, 0.318
2245, 0.262
2250, 0.190
2255, 0.119
2260, 0.062
2265, 0.033
2270, 0.037
2275, 0.068
2280, 0.118
2285, 0.171
2290, 0.211
2295, 0.227
2300, 0.214
2305, 0.176
2310, 0.123
2315, 0.071
2320, 0.035
2325, 0.026
2330, 0.049
2335, 0.100
2340, 0.168
2345, 0.238
2350, 0.293
2355, 0.323
2360, 0.322
2365, 0.293
2370, 0.248
2375, 0.202
2380, 0.170
2385, 0.164
2390, 0.187
2395, 0.238
2400, 0.304
2405, 0.371
2410, 0.423
2415, 0.449
2420, 0.444
2425, 0.412
2430, 0.364
2435, 0.315
2440, 0.281
2445, 0.273
2450, 0.296
2455, 0.347
2460, 0.414
2465, 0.483
2470, 0.538
2475, 0.567
2480, 0.566
2485, 0.538
2490, 0.493
2495, 0.447
2500, 0.416
2505, 0.410
2510, 0.434
2515, 0.485
2520, 0.551
2525, 0.617
2530, 0.668
2535, 0.691
2540, 0.683
2545, 0.646
2550, 0.592
2555, 0.535
2560, 0.492
2565, 0.474
2570, 0.486
2575, 0.525
2580, 0.579
2585, 0.634
2590, 0.675
2595, 0.689
2600, 0.674
2605, 0.631
2610, 0.574
2615, 0.516
2620, 0.474
2625, 0.459
2630, 0.476
2635, 0.522
2640, 0.586
2645, 0.652
2650, 0.705
2655, 0.734
2660, 0.733
2665, 0.705
2670, 0.663
2675, 0.620
2680, 0.592
2685, 0.591
2690, 0.620
2695, 0.676
2700, 0.748
2705, 0.819
2710, 0.876
2715, 0.905
2720, 0.902
2725, 0.870
2730, 0.820
2735, 0.768
2740, 0.728
2745, 0.712
2750, 0.726
2755, 0.764
2760, 0.818
2765, 0.871
2770, 0.908
2775, 0.917
2780, 0.895
2785, 0.846
2790, 0.779
2795, 0.711
2800, 0.657
2805, 0.629
2810, 0.633
2815, 0.663
2820, 0.710
2825, 0.759
2830, 0.794
2835, 0.804
2840, 0.783
2845, 0.736
2850, 0.673
2855, 0.610
2860, 0.562
2865, 0.540
2870, 0.549
2875, 0.585
2880, 0.638
2885, 0.692
2890, 0.731
2895, 0.744
2900, 0.726
2905, 0.681
2910, 0.619
2915, 0.555
2920, 0.506
2925, 0.483
2930, 0.490
2935, 0.524
2940, 0.575
2945, 0.627
2950, 0.664
2955, 0.676
2960, 0.658
2965, 0.613
2970, 0.553
2975, 0.493
2980, 0.448
2985, 0.430
2990, 0.444
2995, 0.486
3000, 0.545
3005, 0.607
3010, 0.655
3015, 0.677
3020, 0.670
3025, 0.635
3030, 0.585
3035, 0.534
3040, 0.497
3045, 0.485
3050, 0.504
3055, 0.549
3060, 0.609
3065, 0.668
3070, 0.712
3075, 0.728
3080, 0.711
3085, 0.666
3090, 0.602
3095, 0.536
3100, 0.482
3105, 0.453
3110, 0.452
3115, 0.477
3120, 0.518
3125, 0.558
3130, 0.583
3135, 0.581
3140, 0.548
3145, 0.488
3150, 0.412
3155, 0.335
3160, 0.274
3165, 0.239
3170, 0.237
3175, 0.262
3180, 0.306
3185, 0.352
3190, 0.385
3195, 0.393
3200, 0.373
3205, 0.326
3210, 0.265
3215, 0.205
3220, 0.160
3225, 0.142
3230, 0.156
3235, 0.197
3240, 0.256
3245, 0.315
3250, 0.361
3255, 0.380
3260, 0.369
3265, 0.330
3270, 0.275
3275, 0.218
3280, 0.175
3285, 0.158
3290, 0.171
3295, 0.210
3300, 0.266
3305, 0.322
3310, 0.364
3315, 0.379
3320, 0.364
3325, 0.321
3330, 0.263
3335, 0.204
3340, 0.160
3345, 0.143
3350, 0.157
3355, 0.199
3360, 0.257
3365, 0.318
3370, 0.365
3375, 0.386
3380, 0.377
3385, 0.342
3390, 0.291
3395, 0.239
3400, 0.201
3405, 0.190
3410, 0.209
3415, 0.255
3420, 0.317
3425, 0.380
3430, 0.428
3435, 0.449
3440, 0.438
3445, 0.400
3450, 0.345
3455, 0.288
3460, 0.245
3465, 0.228
3470, 0.241
3475, 0.281
3480, 0.338
3485, 0.395
3490, 0.439
3495, 0.457
3500, 0.446
3505, 0.408
3510, 0.356
3515, 0.304
3520, 0.267
3525, 0.259
3530, 0.283
3535, 0.337
3540, 0.408
3545, 0.482
3550, 0.543
3555, 0.581
3560, 0.588
3565, 0.571
3570, 0.538
3575, 0.505
3580, 0.487
3585, 0.495
3590, 0.534
3595, 0.601
3600, 0.683
3605, 0.765
3610, 0.832
3615, 0.871
3620, 0.879
3625, 0.857
3630, 0.818
3635, 0.776
3640, 0.746
3645, 0.740
3650, 0.763
3655, 0.812
3660, 0.874
3665, 0.936
3670, 0.982
3675, 1.000
3680, 0.986
3685, 0.944
3690, 0.885
3695, 0.824
3700, 0.776
3705, 0.755
3710, 0.764
3715, 0.800
3720, 0.851
3725, 0.905
3730, 0.943
3735, 0.956
3740, 0.938
3745, 0.893
3750, 0.832
3755, 0.770
3760, 0.723
3765, 0.701
3770, 0.710
3775, 0.745
3780, 0.797
3785, 0.849
3790, 0.885
3795, 0.895
3800, 0.874
3805, 0.824
3810, 0.758
3815, 0.690
3820, 0.636
3825, 0.607
3830, 0.608
3835, 0.635
3840, 0.679
3845, 0.724
3850, 0.754
3855, 0.758
3860, 0.732
3865, 0.679
3870, 0.610
3875, 0.542
3880, 0.488
3885, 0.461
3890, 0.466
3895, 0.499
3900, 0.550
3905, 0.602
3910, 0.641
3915, 0.654
3920, 0.638
3925, 0.595
3930, 0.535
3935, 0.476
3940, 0.430
3945, 0.410
3950, 0.421
3955, 0.458
3960, 0.511
3965, 0.563
3970, 0.600
3975, 0.609
3980, 0.587
3985, 0.536
3990, 0.467
3995, 0.396
4000, 0.337
4005, 0.304
4010, 0.300
4015, 0.322
4020, 0.360
4025, 0.398
4030, 0.422
4035, 0.419
4040, 0.385
4045, 0.325
4050, 0.250
4055, 0.174
4060, 0.114
4065, 0.082
4070, 0.082
4075, 0.110
4080, 0.157
4085, 0.207
4090, 0.245
4095, 0.258
4100, 0.243
4105, 0.202
4110, 0.147
4115, 0.093
4120, 0.055
4125, 0.044
4130, 0.065
4135, 0.115
4140, 0.181
4145, 0.249
4150, 0.303
4155, 0.331
4160, 0.328
4165, 0.298
4170, 0.252
4175, 0.204
4180, 0.170
4185, 0.162
4190, 0.184
4195, 0.233
4200, 0.297
4205, 0.362
4210, 0.412
4215, 0.436
4220, 0.429
4225, 0.395
4230, 0.345
4235, 0.293
4240, 0.257
4245, 0.246
4250, 0.267
4255, 0.315
4260, 0.380
4265, 0.445
4270, 0.497
4275, 0.523
4280, 0.518
4285, 0.487
4290, 0.438
4295, 0.389
4300, 0.354
4305, 0.344
4310, 0.364
4315, 0.411
4320, 0.473
4325, 0.535
4330, 0.582
4335, 0.601
4340, 0.588
4345, 0.547
4350, 0.489
4355, 0.428
4360, 0.381
4365, 0.359
4370, 0.367
4375, 0.401
4380, 0.451
4385, 0.502
4390, 0.539
4395, 0.550
4400, 0.530
4405, 0.484
4410, 0.423
4415, 0.362
4420, 0.317
4425, 0.299
4430, 0.313
4435, 0.356
4440, 0.417
4445, 0.481
4450, 0.532
4455, 0.559
4460, 0.556
4465, 0.527
4470, 0.484
4475, 0.440
4480, 0.411
4485, 0.409
4490, 0.438
4495, 0.494
4500, 0.566
4505, 0.638
4510, 0.696
4515, 0.726
4520, 0.724
4525, 0.694
4530, 0.646
4535, 0.596
4540, 0.558
4545, 0.545
4550, 0.561
4555, 0.603
4560, 0.660
4565, 0.716
4570, 0.757
4575, 0.771
4580, 0.753
4585, 0.708
4590, 0.646
4595, 0.582
4600, 0.533
4605, 0.511
4610, 0.519
4615, 0.555
4620, 0.608
4625, 0.662
4630, 0.703
4635, 0.719
4640, 0.704
4645, 0.663
4650, 0.606
4655, 0.549
4660, 0.507
4665, 0.491
4670, 0.507
4675, 0.549
4680, 0.608
4685, 0.668
4690, 0.714
4695, 0.733
4700, 0.721
4705, 0.681
4710, 0.625
4715, 0.568
4720, 0.525
4725, 0.507
4730, 0.520
4735, 0.559
4740, 0.615
4745, 0.672
4750, 0.715
4755, 0.732
4760, 0.719
4765, 0.679
4770, 0.623
4775, 0.568
4780, 0.527
4785, 0.514
4790, 0.532
4795, 0.578
4800, 0.641
4805, 0.706
4810, 0.758
4815, 0.784
4820, 0.780
4825, 0.749
4830, 0.701
4835, 0.653
4840, 0.619
4845, 0.610
4850, 0.632
4855, 0.679
4860, 0.742
4865, 0.804
4870, 0.850
4875, 0.868
4880, 0.854
4885, 0.811
4890, 0.750
4895, 0.685
4900, 0.634
4905, 0.606
4910, 0.608
4915, 0.635
4920, 0.677
4925, 0.720
4930, 0.747
4935, 0.747
4940, 0.716
4945, 0.658
4950, 0.584
4955, 0.509
4960, 0.450
4965, 0.418
4970, 0.417
4975, 0.445
4980, 0.490
4985, 0.538
4990, 0.573
4995, 0.584
5000, 0.566
5005, 0.522
5010, 0.463
5015, 0.404
5020, 0.361
5025, 0.345
5030, 0.361
5035, 0.405
5040, 0.465
5045, 0.526
5050, 0.574
5055, 0.595
5060, 0.585
5065, 0.547
5070, 0.493
5075, 0.438
5080, 0.396
5085, 0.380
5090, 0.393
5095, 0.434
5100, 0.489
5105, 0.546
5110, 0.587
5115, 0.603
5120, 0.587
5125, 0.544
5130, 0.484
5135, 0.424
5140, 0.378
5145, 0.359
5150, 0.371
5155, 0.410
5160, 0.465
5165, 0.523
5170, 0.566
5175, 0.583
5180, 0.570
5185, 0.529
5190, 0.473
5195, 0.415
5200, 0.372
5205, 0.354
5210, 0.366
5215, 0.405
5220, 0.459
5225, 0.514
5230, 0.553
5235, 0.565
5240, 0.545
5245, 0.497
5250, 0.431
5255, 0.364
5260, 0.310
5265, 0.281
5270, 0.283
5275, 0.311
5280, 0.355
5285, 0.400
5290, 0.431
5295, 0.435
5300, 0.410
5305, 0.359
5310, 0.292
5315, 0.225
5320, 0.175
5325, 0.152
5330, 0.161
5335, 0.199
5340, 0.255
5345, 0.314
5350, 0.360
5355, 0.382
5360, 0.374
5365, 0.341
5370, 0.293
5375, 0.245
5380, 0.212
5385, 0.205
5390, 0.230
5395, 0.282
5400, 0.349
5405, 0.418
5410, 0.471
5415, 0.497
5420, 0.491
5425, 0.458
5430, 0.406
5435, 0.352
5440, 0.311
5445, 0.294
5450, 0.307
5455, 0.346
5460, 0.399
5465, 0.453
5470, 0.490
5475, 0.501
5480, 0.481
5485, 0.433
5490, 0.368
5495, 0.303
5500, 0.252
5505, 0.227
5510, 0.234
5515, 0.268
5520, 0.319
5525, 0.372
5530, 0.412
5535, 0.426
5540, 0.411
5545, 0.369
5550, 0.312
5555, 0.255
5560, 0.213
5565, 0.198
5570, 0.214
5575, 0.258
5580, 0.318
5585, 0.379
5590, 0.426
5595, 0.447
5600, 0.437
5605, 0.400
5610, 0.347
5615, 0.293
5620, 0.253
5625, 0.239
5630, 0.255
5635, 0.299
5640, 0.359
5645, 0.421
5650, 0.469
5655, 0.491
5660, 0.483
5665, 0.449
5670, 0.400
5675, 0.350
5680, 0.316
5685, 0.309
5690, 0.334
5695, 0.388
5700, 0.459
5705, 0.531
5710, 0.591
5715, 0.625
5720, 0.629
5725, 0.606
5730, 0.567
5735, 0.528
5740, 0.502
5745, 0.502
5750, 0.533
5755, 0.589
5760, 0.661
5765, 0.732
5770, 0.787
5775, 0.815
5780, 0.810
5785, 0.776
5790, 0.724
5795, 0.669
5800, 0.626
5805, 0.608
5810, 0.619
5815, 0.655
5820, 0.706
5825, 0.757
5830, 0.792
5835, 0.801
5840, 0.778
5845, 0.728
5850, 0.662
5855, 0.595
5860, 0.544
5865, 0.518
5870, 0.525
5875, 0.560
5880, 0.612
5885, 0.666
5890, 0.708
5895, 0.724
5900, 0.711
5905, 0.673
5910, 0.619
5915, 0.565
5920, 0.527
5925, 0.515
5930, 0.535
5935, 0.583
5940, 0.646
5945, 0.711
5950, 0.761
5955, 0.785
5960, 0.778
5965, 0.743
5970, 0.691
5975, 0.637
5980, 0.597
5985, 0.582
5990, 0.597
5995, 0.638
6000, 0.695
6005, 0.752
6010, 0.794
6015, 0.810
6020, 0.794
6025, 0.751
6030, 0.692
6035, 0.631
6040, 0.585
6045, 0.566
6050, 0.577
6055, 0.616
6060, 0.671
6065, 0.728
6070, 0.770
6075, 0.787
6080, 0.773
6085, 0.733
6090, 0.676
6095, 0.618
6100, 0.574
6105, 0.556
6110, 0.568
6115, 0.607
6120, 0.661
6125, 0.716
6130, 0.755
6135, 0.767
6140, 0.747
6145, 0.700
6150, 0.635
6155, 0.568
6160, 0.515
6165, 0.487
6170, 0.490
6175, 0.519
6180, 0.564
6185, 0.611
6190, 0.643
6195, 0.649
6200, 0.626
6205, 0.576
6210, 0.511
6215, 0.446
6220, 0.398
6225, 0.377
6230, 0.388
6235, 0.428
6240, 0.487
6245, 0.548
6250, 0.596
6255, 0.620
6260, 0.614
6265, 0.583
6270, 0.537
6275, 0.491
6280, 0.460
6285, 0.455
6290, 0.481
6295, 0.534
6300, 0.603
6305, 0.672
6310, 0.726
6315, 0.753
6320, 0.748
6325, 0.714
6330, 0.663
6335, 0.608
6340, 0.566
6345, 0.549
6350, 0.561
6355, 0.597
6360, 0.649
6365, 0.700
6370, 0.735
6375, 0.743
6380, 0.719
6385, 0.667
6390, 0.598
6395, 0.528
6400, 0.472
6405, 0.441
6410, 0.442
6415, 0.470
6420, 0.514
6425, 0.560
6430, 0.592
6435, 0.598
6440, 0.574
6445, 0.523
6450, 0.457
6455, 0.390
6460, 0.338
6465, 0.312
6470, 0.317
6475, 0.349
6480, 0.398
6485, 0.447
6490, 0.482
6495, 0.490
6500, 0.467
6505, 0.417
6510, 0.350
6515, 0.282
6520, 0.228
6525, 0.200
6530, 0.202
6535, 0.232
6540, 0.278
6545, 0.325
6550, 0.358
6555, 0.366
6560, 0.343
6565, 0.294
6570, 0.230
6575, 0.166
6580, 0.118
6585, 0.097
6590, 0.108
6595, 0.148
6600, 0.205
6605, 0.265
6610, 0.311
6615, 0.332
6620, 0.324
6625, 0.289
6630, 0.239
6635, 0.188
6640, 0.152
6645, 0.142
6650, 0.162
6655, 0.209
6660, 0.272
6665, 0.335
6670, 0.382
6675, 0.403
6680, 0.391
6685, 0.351
6690, 0.294
6695, 0.234
6700, 0.187
6705, 0.165
6710, 0.173
6715, 0.207
6720, 0.257
6725, 0.307
6730, 0.342
6735, 0.351
6740, 0.330
6745, 0.282
6750, 0.218
6755, 0.154
6760, 0.106
6765, 0.085
6770, 0.097
6775, 0.137
6780, 0.195
6785, 0.256
6790, 0.304
6795, 0.329
6800, 0.324
6805, 0.294
6810, 0.249
6815, 0.205
6820, 0.177
6825, 0.176
6830, 0.206
6835, 0.265
6840, 0.340
6845, 0.416
6850, 0.478
6855, 0.514
6860, 0.519
6865, 0.497
6870, 0.458
6875, 0.417
6880, 0.389
6885, 0.387
6890, 0.415
6895, 0.469
6900, 0.539
6905, 0.608
6910, 0.663
6915, 0.691
6920, 0.688
6925, 0.657
6930, 0.610
6935, 0.561
6940, 0.527
6945, 0.518
6950, 0.540
6955, 0.590
6960, 0.655
6965, 0.722
6970, 0.774
6975, 0.800
6980, 0.795
6985, 0.762
6990, 0.713
6995, 0.663
7000, 0.626
7005, 0.614
7010, 0.633
7015, 0.677
7020, 0.736
7025, 0.796
7030, 0.839
7035, 0.855
7040, 0.838
7045, 0.794
7050, 0.731
7055, 0.666
7060, 0.615
7065, 0.588
7070, 0.591
7075, 0.620
7080, 0.665
7085, 0.711
7090, 0.742
7095, 0.747
7100, 0.722
7105, 0.671
7110, 0.604
7115, 0.536
7120, 0.485
7125, 0.461
7130, 0.469
7135, 0.506
7140, 0.561
7145, 0.618
7150, 0.663
7155, 0.683
7160, 0.674
7165, 0.639
7170, 0.589
7175, 0.539
7180, 0.504
7185, 0.496
7190, 0.519
7195, 0.568
7200, 0.634
7205, 0.700
7210, 0.752
7215, 0.776
7220, 0.768
7225, 0.732
7230, 0.679
7235, 0.623
7240, 0.580
7245, 0.561
7250, 0.572
7255, 0.609
7260, 0.661
7265, 0.712
7270, 0.748
7275, 0.757
7280, 0.735
7285, 0.685
7290, 0.619
7295, 0.552
7300, 0.499
7305, 0.472
7310, 0.477
7315, 0.509
7320, 0.559
7325, 0.610
7330, 0.647
7335, 0.660
7340, 0.642
7345, 0.599
7350, 0.539
7355, 0.480
7360, 0.435
7365, 0.418
7370, 0.431
7375, 0.472
7380, 0.529
7385, 0.587
7390, 0.631
7395, 0.649
7400, 0.635
7405, 0.595
7410, 0.538
7415, 0.479
7420, 0.435
7425, 0.417
7430, 0.429
7435, 0.468
7440, 0.523
7445, 0.580
7450, 0.623
7455, 0.639
7460, 0.626
7465, 0.586
7470, 0.530
7475, 0.475
7480, 0.434
7485, 0.421
7490, 0.439
7495, 0.486
7500, 0.550
7505, 0.615
7510, 0.667
7515, 0.694
7520, 0.690
7525, 0.659
7530, 0.613
7535, 0.565
7540, 0.531
7545, 0.523
7550, 0.545
7555, 0.593
7560, 0.656
7565, 0.719
7570, 0.766
7575, 0.785
7580, 0.771
7585, 0.728
7590, 0.668
7595, 0.604
7600, 0.553
7605, 0.526
7610, 0.528
7615, 0.556
7620, 0.598
7625, 0.641
7630, 0.668
7635, 0.669
7640, 0.638
7645, 0.580
7650, 0.507
7655, 0.432
7660, 0.373
7665, 0.341
7670, 0.340
7675, 0.368
7680, 0.414
7685, 0.462
7690, 0.497
7695, 0.508
7700, 0.490
7705, 0.446
7710, 0.387
7715, 0.328
7720, 0.285
7725, 0.269
7730, 0.285
7735, 0.329
7740, 0.389
7745, 0.451
7750, 0.498
7755, 0.519
7760, 0.509
7765, 0.472
7770, 0.418
7775, 0.363
7780, 0.322
7785, 0.306
7790, 0.320
7795, 0.360
7800, 0.417
7805, 0.474
7810, 0.516
7815, 0.532
7820, 0.517
7825, 0.475
7830, 0.416
7835, 0.357
7840, 0.312
7845, 0.294
7850, 0.307
7855, 0.348
7860, 0.405
7865, 0.464
7870, 0.508
7875, 0.528
7880, 0.516
7885, 0.478
7890, 0.423
7895, 0.368
7900, 0.327
7905, 0.311
7910, 0.326
7915, 0.368
7920, 0.425
7925, 0.482
7930, 0.524
7935, 0.539
7940, 0.522
7945, 0.477
7950, 0.415
7955, 0.351
7960, 0.301
7965, 0.276
7970, 0.281
7975, 0.312
7980, 0.360
7985, 0.409
7990, 0.443
7995, 0.452
8000, 0.431
8005, 0.383
8010, 0.321
8015, 0.258
8020, 0.211
8025, 0.192
8030, 0.206
8035, 0.248
8040, 0.308
8045, 0.371
8050, 0.421
8055, 0.447
8060, 0.444
8065, 0.414
8070, 0.370
8075, 0.326
8080, 0.296
8085, 0.294
8090, 0.322
8095, 0.377
8100, 0.449
8105, 0.520
8110, 0.577
8115, 0.606
8120, 0.604
8125, 0.573
8130, 0.524
8135, 0.473
8140, 0.434
8145, 0.420
8150, 0.435
8155, 0.476
8160, 0.531
8165, 0.586
8170, 0.626
8175, 0.638
8180, 0.619
8185, 0.572
8190, 0.509
8195, 0.444
8200, 0.394
8205, 0.370
8210, 0.376
8215, 0.411
8220, 0.462
8225, 0.515
8230, 0.554
8235, 0.568
8240, 0.552
8245, 0.509
8250, 0.451
8255, 0.392
8260, 0.349
8265, 0.332
8270, 0.346
8275, 0.388
8280, 0.445
8285, 0.504
8290, 0.549
8295, 0.567
8300, 0.554
8305, 0.514
8310, 0.458
8315, 0.400
8320, 0.356
8325, 0.339
8330, 0.352
8335, 0.391
8340, 0.448
8345, 0.505
8350, 0.549
8355, 0.567
8360, 0.554
8365, 0.516
8370, 0.461
8375, 0.407
8380, 0.368
8385, 0.357
8390, 0.377
8395, 0.425
8400, 0.491
8405, 0.558
8410, 0.613
8415, 0.641
8420, 0.640
8425, 0.612
8430, 0.568
8435, 0.523
8440, 0.493
8445, 0.488
8450, 0.513
8455, 0.564
8460, 0.631
8465, 0.697
8470, 0.747
8475, 0.770
8480, 0.760
8485, 0.721
8490, 0.664
8495, 0.604
8500, 0.557
8505, 0.534
8510, 0.540
8515, 0.572
8520, 0.619
8525, 0.666
8530, 0.697
8535, 0.702
8540, 0.676
8545, 0.622
8550, 0.553
8555, 0.482
8560, 0.427
8565, 0.399
8570, 0.403
8575, 0.435
8580, 0.485
8585, 0.537
8590, 0.576
8595, 0.590
8600, 0.576
8605, 0.535
8610, 0.480
8615, 0.425
8620, 0.386
8625, 0.374
8630, 0.393
8635, 0.440
8640, 0.503
8645, 0.568
8650, 0.618
8655, 0.643
8660, 0.636
8665, 0.602
8670, 0.551
8675, 0.498
8680, 0.459
8685, 0.446
8690, 0.462
8695, 0.505
8700, 0.564
8705, 0.624
8710, 0.668
8715, 0.686
8720, 0.673
8725, 0.633
8730, 0.577
8735, 0.520
8740, 0.477
8745, 0.461
8750, 0.476
8755, 0.518
8760, 0.578
8765, 0.638
8770, 0.685
8775, 0.706
8780, 0.697
8785, 0.661
8790, 0.608
8795, 0.555
8800, 0.516
8805, 0.502
8810, 0.519
8815, 0.563
8820, 0.622
8825, 0.681
8830, 0.726
8835, 0.743
8840, 0.728
8845, 0.686
8850, 0.626
8855, 0.564
8860, 0.516
8865, 0.493
8870, 0.500
